"EartHomean Funeral Directors - Gulf Chapel, Houston, Texas","6330 Gulf FrwyHouston, Texas 77023Phone: (713) 644-1641"
"EartHomean Funeral Directors - Hunter's Creek, Houston, Texas","8303 Katy HwyHouston, Texas 77024Phone: (713) 465-8900"
"EartHomean Resthaven Funeral Home, Houston, Texas","13102 North FreewayHouston, Texas 77060Phone: 281-443-0063"
"Everest Funeral Package LLC, Houston, Texas","1300 Post Oak BoulevardHouston, Texas 77056Phone: 713-993-0010"
"Forest Lawn Funeral Home, Houston, Texas","8706 Almeda Genoa RoadHouston, Texas 77075Phone: 713-991-9000"
"Forest Park Funeral Homes, Houston, Texas","6900 Lawndale StreetHouston, Texas 77023Phone: 713-928-5141"
"Forest Park Lawndale Funeral Home, Houston, Texas","6900 Lawndale StHouston, Texas 77223Phone: (713) 928-5141"
"Forest Park Westheimer Funeral, Houston, Texas","12800 Westheimer RoadHouston, Texas 77077Phone: 281-497-2330"
"Forest Park Westheimer Funeral Home, Houston, Texas","12800 Westheimer RdHouston, Texas 77077Phone: (281) 497-2330"
"Funeral Source, Houston, Texas","7901 Hillcroft StreetHouston, Texas 77081Phone: 713-771-4305"
"Funeraria Del Angel Funeral, Houston, Texas","5100 North FreewayHouston, Texas 77022Phone: 713-695-6881"
"Funeraria Del Angel Funeral, Houston, Texas","5100 North FreewayHouston, Texas 77022Phone: 713-695-6881"
"George H Lewis & Sons Funeral, Houston, Texas","1010 Bering DriveHouston, Texas 77057Phone: 713-789-3005"
"Grimes Funeral Home Inc, Houston, Texas","3900 Holmes RoadHouston, Texas 77051Phone: 713-733-3336"
"Guadalupe Funeral Home, Houston, Texas","5100 North FrwyHouston, Texas 77022Phone: (713) 695-6881"
"Harris County Mortician Service, Houston, Texas","6130 Ridgemont StreetHouston, Texas 77087Phone: 713-643-0821"
"Heights Funeral Home, Houston, Texas","1317 Heights BlvdHouston, Texas 77008Phone: (713) 862-8844"
"Houston Embalming Service, Houston, Texas","1220 W 34th StreetHouston, Texas 77018Phone: 713-862-1046"
"Hyde Park Funeral Directors, Houston, Texas","1324 Hyde Park BoulevardHouston, Texas 77006Phone: 713-526-1856"
"Independent Funeral Professionals Inc., Houston, Texas","1444 Brittmoore RoadHouston, Texas 77043Phone: 800-720-1680"
"Integrity Funeral Care, Houston, Texas","3915 Dacoma Street # EastHouston, Texas 77092Phone: 713-344-0764"
"International Embalming Service, Houston, Texas","6824 Sherman StreetHouston, Texas 77011Phone: 713-498-6353"
"Johnson Funeral Home, Houston, Texas","5730 Calhoun RoadHouston, Texas 77021Phone: (713) 747-9604"
"KasHomeere Gardens Funeral Homes, Houston, Texas","5001 Kelley StreetHouston, Texas 77026Phone: 713-633-3809"
"Kirk Mortuary Service, Houston, Texas","2017 Airline DriveHouston, Texas 77009Phone: 713-869-6621"
"Klein Funeral Memorial Parks, Houston, Texas","9719 Wortham BoulevardHouston, Texas 77065Phone: 832-678-3900"
"La Paz Funeral Home, Houston, Texas","3515 Crawford StHouston, Texas 77004Phone: 713-526-5558"
"Lang Funeral Home, Houston, Texas","4304 La Branch StreetHouston, Texas 77004Phone: 713-523-5264"
"Lemarcus Dixon Funeral Home, Houston, Texas","2475 Gray Falls DriveHouston, Texas 77077Phone: 281-556-5530"
"Lockwood Funeral Home Inc, Houston, Texas","9402 Lockwood DriveHouston, Texas 77016Phone: 713-633-1421"
"Mabrie Memorial Mortuary, Houston, Texas","5000 Almeda RoadHouston, Texas 77004Phone: 713-942-7673"
"Mc Coy & Harrison Funeral Home, Houston, Texas","4918 Martin Luther King JrHouston, Texas 77021Phone: 713-659-7618"
"Mc Duffie's Mortuary, Houston, Texas","115 W Hamilton StreetHouston, Texas 77076Phone: 713-695-8400"
"Melton & Melton Funeral Home, Houston, Texas","8011 W Montgomery RoadHouston, Texas 77088Phone: 281-931-9222"
"Memorial Oaks Funeral Home, Houston, Texas","13001 Katy FreewayHouston, Texas 77079Phone: 281-497-2210"
"Miller Funeral & Cremation Service, Houston, Texas","7723 Beechnut StreetHouston, Texas 77074Phone: 713-981-1184"
"Mitchell Frazier Funeral Service, Houston, Texas","5002 Hershe StreetHouston, Texas 77020Phone: 713-673-3672"
"National Cremation Society, Houston, Texas","5400 Highway 6 NorthHouston, Texas 77084Phone: 281-855-4400"
"Neptune Society, Houston, Texas","3425 S Shepherd DriveHouston, Texas 77098Phone: 713-533-1690"
"Niday Funeral Home, Houston, Texas","12440 Beamer RoadHouston, Texas 77089Phone: 281-464-7200"
"Northwoods Memorial Funeral Home, Houston, Texas","221 West Helms RoadHouston, Texas 77037Phone: (281) 448-0393"
"O W Wiley Mortuary, Houston, Texas","1290 Pinemont DriveHouston, Texas 77018Phone: 713-681-7475"
"Oscar Johnson Mortuary, Houston, Texas","415 Berry RoadHouston, Texas 77022Phone: (713) 695-3313"
"Paradise Funeral Home, Houston, Texas","10401 W Montgomery RoadHouston, Texas 77088Phone: 281-445-1201"
"Paradise South Mortuary Service, Houston, Texas","6868 North Loop EastHouston, Texas 77028Phone: 713-674-5443"
"Pat H Foley & CO Funeral Home, Houston, Texas","1200 W 34th StreetHouston, Texas 77018Phone: 713-869-6261"
"Pryority Mortuary Service Inc, Houston, Texas","2526 Fairbanks StreetHouston, Texas 77026Phone: 713-699-0310"
"R L Williams Funeral Home, Houston, Texas","12315 Amado DriveHouston, Texas 77065Phone: 281-955-8575"
"Ross Mortuary, Houston, Texas","3618 Lyons AvenueHouston, Texas 77020Phone: 713-223-8071"
"Ruffin Funeral Home, Houston, Texas","6911 Winton StreetHouston, Texas 77021Phone: 713-747-1111"
"San Jacinto Memorial Park & Funeral, Houston, Texas","14659 East FreewayHouston, Texas 77015Phone: 713-453-7114"
"Santana Funeral Directors, Houston, Texas","401 Ssgt Macario Garcia DriveHouston, Texas 77011Phone: 713-921-3000"
"Serenity Mortuary, Houston, Texas","8619 Windswept LaneHouston, Texas 77063Phone: 713-789-6448"
"Stripling Funeral Service, Houston, Texas","3902 Lockwood DriveHouston, Texas 77026Phone: 713-674-1023"
"Sunset Funeral Home, Houston, Texas","4337 Liberty RoadHouston, Texas 77026Phone: 713-673-3700"
"Third Ward Mortuary, Houston, Texas","3201 Brookfield DriveHouston, Texas 77045Phone: 713-523-4992"
"Trevino & Sons Funeral Home, Houston, Texas","3911 Fulton StreetHouston, Texas 77009Phone: 713-697-1779"
"Tribute Direct, Houston, Texas","15415 International Plaza Dr.Houston, Texas 77032Phone: (888) 307-6011"
"Unity Funeral Home, Houston, Texas","7730 Boone RoadHouston, Texas 77072Phone: 281-561-6300"
"Vazquez Funeral Home, Houston, Texas","8009 1/2 Long Point RdHouston, Texas 77055Phone: (888) 811-9606"
"Veterans Funeral Service, Houston, Texas","10567 Veterans Memorial DriveHouston, Texas 77038Phone: 281-272-9900"
"Waltrip Funeral Directors, Houston, Texas","1415 Campbell RoadHouston, Texas 77055Phone: 713-465-2525"
"Woodforest Funeral Home, Houston, Texas","750 Uvalde RoadHouston, Texas 77015Phone: 713-453-1900"
"Woodlawn Funeral Home, Houston, Texas","8010 Katy FreewayHouston, Texas 77024Phone: 713-682-0517"
"Flesher Funeral Home, Howe, Texas","405 S Collins FreewayHowe, Texas 75459Phone: 903-532-5577"
"Wade Funeral Home, Hubbard, Texas","201 W 3rd StreetHubbard, Texas 76648Phone: 254-576-2531"
"Woodlawn Memorial Park, Hughes Springs, Texas","1213 Hanes BoulevardHughes Springs, Texas 75656Phone: 903-639-2585"
"Calvary Hill Funeral Home & Cemetery, Humble, Texas","21715 Aldine-Westfield RdHumble, Texas 77338Phone: (281) 443-3340"
"Humble Funeral Home, Humble, Texas","1008 Wilson RoadHumble, Texas 77338Phone: 281-446-2138"
"Melendez Sherman Funeral Home, Humble, Texas","6409 Upshaw DriveHumble, Texas 77396Phone: 281-441-9209"
"Micah's Children Foundation, Humble, Texas","14434 Old Humble RoadHumble, Texas 77396Phone: 281-441-4800"
"Rosewood Funeral Home, Humble, Texas","2602 S Houston AvenueHumble, Texas 77396Phone: 281-441-2171"
"Rosewood Funeral Home Sales OFC, Humble, Texas","2918 Old Humble RoadHumble, Texas 77396Phone: 281-441-1174"
"Brooke Funeral Service, Huntsville, Texas","672 Fm 980 RoadHuntsville, Texas 77320Phone: 936-295-4330"
"Cox Funeral Home, Huntsville, Texas","1305 13th StreetHuntsville, Texas 77340Phone: 936-295-2621"
"Huntsville Funeral Home, Huntsville, Texas","1215 15th StreetHuntsville, Texas 77340Phone: 936-295-6363"
"Sam Houston Memorial Funeral Home, Huntsville, Texas","1700 Normal Park DriveHuntsville, Texas 77340Phone: 936-291-7300"
"Williams & Sons Funeral Home, Huntsville, Texas","205 Highway 30 EastHuntsville, Texas 77320Phone: 936-295-6424"
"Davis Funeral Chapel, Hurst, Texas","1816 Precinct Line RoadHurst, Texas 76054Phone: 817-788-2846"
"Lucas Funeral Home, Hurst, Texas","1321 Precinct Line Rd.Hurst, Texas 76053Phone: 817-284-7271"
"Zaskoda Chapel, Industry, Texas","2280 Main StreetIndustry, Texas 78944Phone: 979-357-4788"
"All Faith Cremation & Funeral Service, Ingleside, Texas","2170 TX-361Ingleside, Texas 78362Phone: (877) 609-5050"
"Dutton Funeral Home, Iowa Park, Texas","300 E Cash StreetIowa Park, Texas 76367Phone: 940-592-4151"
"Ben F Brown's Memorial Funeral Home, Irving, Texas","707 North MacArthur BoulevardIrving, Texas 75061Phone: 972-254-4242"
"Calvary Funeral Home, Irving, Texas","624 E 2nd StreetIrving, Texas 75060Phone: 972-579-7356"
"Chapel of Roses Funeral Home, Irving, Texas","1225 E Irving BoulevardIrving, Texas 75060Phone: 972-554-1031"
"BOZE Mitchell Mc Kibbon Chapel, Italy, Texas","109 S Ward StreetItaly, Texas 76651Phone: 972-483-6361"
"Coker Funeral Home, Jacksboro, Texas","152 State Highway 148Jacksboro, Texas 76458Phone: 940-567-3778"
"Boren Conner Funeral Home, Jacksonville, Texas","750 S Jackson StreetJacksonville, Texas 75766Phone: 903-586-2213"
"Williams Funeral Home, Jacksonville, Texas","307 N Ragsdale StreetJacksonville, Texas 75766Phone: 903-586-0132"
"Burton & Burton Funeral Home, Jefferson, Texas","717 State Highway 49 WestJefferson, Texas 75657Phone: 903-665-8712"
"Haggard Heaster Funeral Home Inc, Jefferson, Texas","203 E Clarksville StreetJefferson, Texas 75657Phone: 903-665-3939"
"Lewis & Walker Funeral Home, Jefferson, Texas","603 W State Highway 49Jefferson, Texas 75657Phone: 903-665-2353"
"Crofts Funeral Home, Johnson City, Texas","305 E Elm StreetJohnson City, Texas 78636Phone: 830-868-4444"
"Black Diamond Motorcycle Hearse Services, Jones, Texas","5957 RdJones, Texas 77807Phone: (979) 823-5965"
"Mountain Valley Funeral Home, Joshua, Texas","3407 SW Wilshire BoulevardJoshua, Texas 76058Phone: 817-426-3200"
"Vineyard-Trevino Funeral Home, Jourdanton, Texas","1701 Highway 97 EastJourdanton, Texas 78026Phone: 830-769-3958"
"Gentry Fife Funeral Home, Junction, Texas","1519 Main StreetJunction, Texas 76849Phone: 325-446-2522"
"Lucas Funeral Home, Justin, Texas","305 W 1st StreetJustin, Texas 76247Phone: 940-648-8001"
"Rhodes Funeral Home, Karnes City, Texas","115 S Esplanade StreetKarnes City, Texas 78118Phone: 830-780-3334"
"Anderson-Clayton BROS Funeral, Kaufman, Texas","305 N Jackson StreetKaufman, Texas 75142Phone: 972-932-2191"
"Parker-Ashworth Funeral Home, Kaufman, Texas","2217 S Washington StreetKaufman, Texas 75142Phone: 972-932-8152"
"Thomas & Son Funeral Home, Kaufman, Texas","1114 E 1st North StreetKaufman, Texas 75142Phone: 972-932-2318"
"Anderson-Clayton Brothers Funeral Home - Kaufman, Kaufmann, Texas","305 N Jackson StKaufmann, Texas 75142Phone: (972) 932-2191"
"Anderson-Clayton Brothers Funeral Home - Kemp, Kemp, Texas","1226 S Elm StKemp, Texas 75143Phone: (903) 498-3371"
"Tomlinson Funeral Home, Kemp, Texas","100 Tomlinson RoadKemp, Texas 75143Phone: 903-432-4441"
"Eckols Funeral Home Inc, Kenedy, Texas","420 W Liveoak StreetKenedy, Texas 78119Phone: 830-583-2533"
"Emerald Hills Funeral Home, Kennedale, Texas","500 Kennedale Sublett RoadKennedale, Texas 76060Phone: 817-572-1681"
"Martinez-Smith & Cooper Funeral, Kermit, Texas","220 S Cedar StreetKermit, Texas 79745Phone: 432-586-2155"
"Kerrville Funeral Home, Kerrville, Texas","1221 Junction HighwayKerrville, Texas 78028Phone: 830-895-5111"
"Wright's Funeral Parlor, Kerrville, Texas","1913 Junction HighwayKerrville, Texas 78028Phone: 830-895-3323"
"Cunningham Funeral Home, Kilgore, Texas","600 E Main StreetKilgore, Texas 75662Phone: 903-984-2072"
"Victory Funeral Service, Kilgore, Texas","1004 Martin Luther King Jr DriveKilgore, Texas 75662Phone: 903-988-1122"
"Crawford-Bowers Funeral Home, Killeen, Texas","1615 S Fort Hood StreetKilleen, Texas 76542Phone: 254-634-2638"
"Harper-Talasek Funeral Home, Killeen, Texas","506 N 38th StreetKilleen, Texas 76543Phone: 254-699-8200"
"Killeen Memorial Park, Killeen, Texas","3520 Lake RoadKilleen, Texas 76543Phone: 254-699-8898"
"Kingsland Florist, Kingsland, Texas","2521 W Ranch Road 1431Kingsland, Texas 78639Phone: 325-388-4208"
"Putnam Funeral Home-Crematory, Kingsland, Texas","145 Texas AvenueKingsland, Texas 78639Phone: 325-388-0008"
"Waldrope Hatfield Hawthorne, Kingsland, Texas","900 Industrial BoulevardKingsland, Texas 78639Phone: 325-388-6767"
"Ramirez-Salinas Funeral Home, Kingsville, Texas","230 E Ella AvenueKingsville, Texas 78363Phone: 361-592-2413"
"Kingwood Funeral Home, Kingwood, Texas","22800 Highway 59 NorthKingwood, Texas 77339Phone: 281-358-9005"
"Broussard's, Kountze, Texas","530 Monroe StreetKountze, Texas 77625Phone: 409-246-3466"
"Coleman's Tyler County Funeral, Kountze, Texas","240 N Pine StreetKountze, Texas 77625Phone: 409-246-1710"
"Heavenly Grace Funeral Home, La Feria, Texas","26873 White Ranch RoadLa Feria, Texas 78559Phone: 956-797-5500"
"Lulu's Flower Shop, La Feria, Texas","1000 E Business 83La Feria, Texas 78559Phone: (956) 797-2284"
"Fayette Memorial Funeral Home, La Grange, Texas","967 E Colorado StreetLa Grange, Texas 78945Phone: 979-968-9595"
"Tommy Taylor Funeral Home, La Grange, Texas","844 E Guadalupe StreetLa Grange, Texas 78945Phone: 979-968-8163"
"Family Funeral Service, La Joya, Texas","1300 E Expressway 83La Joya, Texas 78560Phone: 956-583-3111"
"LA Joya Family Funeral Home, La Joya, Texas","804 E Expressway 83La Joya, Texas 78560Phone: 956-583-5673"
"James Crowder Funeral, La Marque, Texas","401 Texas AvenueLa Marque, Texas 77568Phone: 409-935-2401"
"Mainland Funeral Home Inc, La Marque, Texas","2711 Texas AvenueLa Marque, Texas 77568Phone: 409-938-8123"
"Grandview Funeral & Memorial, La Porte, Texas","8501 Spencer HighwayLa Porte, Texas 77571Phone: 281-478-6013"
"Paul U Lee LA Porte Funeral Home, La Porte, Texas","201 S 3rd StreetLa Porte, Texas 77571Phone: 281-471-0123"
"Delta Funeral Home, Ladonia, Texas","6 W Side PlazaLadonia, Texas 75449Phone: 903-367-7222"
"Branon Funeral Home, Lamesa, Texas","403 N Austin AvenueLamesa, Texas 79331Phone: 806-872-8335"
"Gonzales Funeral Home, Lamesa, Texas","310 S Main AvenueLamesa, Texas 79331Phone: 806-872-8878"
"Sneed Funeral Chapel, Lampasas, Texas","201 E 3rd StreetLampasas, Texas 76550Phone: 512-556-5923"
"Byrum Funeral Home, Lancaster, Texas","425 N Dallas AvenueLancaster, Texas 75146Phone: 972-227-2121"
"Golden Gate Funeral Home, Lancaster, Texas","110 W Pleasant Run RoadLancaster, Texas 75146Phone: 972-218-7232"
"Buitron Funeral Home, Laredo, Texas","4500 Thomas AvenueLaredo, Texas 78041Phone: 956-723-3611"
"Calvary Memorials, Laredo, Texas","3602 Mcpherson AveLaredo, Texas 78040Phone: (956) 523-0104"
"Catholic Cemetery, Laredo, Texas","3600 McPherson AvenueLaredo, Texas 78040Phone: (956) 723-6811"
"Hernandez-Lopez & Sons Funeral, Laredo, Texas","800 Boston StreetLaredo, Texas 78041Phone: 956-723-2978"
"Hillside Funeral Home, Laredo, Texas","310 W Hillside RoadLaredo, Texas 78041Phone: 956-724-6060"
"Joe Jackson Heights Funeral, Laredo, Texas","719 N Loring AvenueLaredo, Texas 78040Phone: 956-722-0001"
"Joseph Jackson Funeral Chapels, Laredo, Texas","1410 Jacaman RoadLaredo, Texas 78041Phone: 956-722-8850"
"Nelson Funeral Home, Leakey, Texas","Market StreetLeakey, Texas 78873Phone: 830-232-6667"
"Taylor Funeral Home, Leonard, Texas","701 N Cedar StreetLeonard, Texas 75452Phone: 903-587-3336"
"George Price Funeral Directors, Levelland, Texas","1400 Avenue JLevelland, Texas 79336Phone: 806-894-3131"
"Dalton & Son Funeral Home, Lewisville, Texas","1550 NorthLewisville, Texas 75067Phone: 972-436-6511"
"Martin Oaks Cemetery & Crematory, Lewisville, Texas","1230 Kingston DriveLewisville, Texas 75067Phone: 469-605-7215"
"Mulkey-Mason Funeral Home, Lewisville, Texas","740 South EdmondsLewisville, Texas 75067Phone: 972-436-4581"
"Thrash Funeral Chapel, Lewisville, Texas","150 Bellaire BoulevardLewisville, Texas 75067Phone: 214-222-7800"
"Phillips & Lucky, Lexington, Texas","120 3rd StreetLexington, Texas 78947Phone: 979-773-2348"
"Allison Funeral Service, Liberty, Texas","1101 N Travis StreetLiberty, Texas 77575Phone: 936-336-6418"
"Wells Mortuary Inc, Liberty, Texas","300 Alabama StreetLiberty, Texas 77575Phone: 936-336-3831"
"Caudle-Rutledge Funeral Directors, Lindale, Texas","206 W South StreetLindale, Texas 75771Phone: 903-882-3141"
"Linden Funeral Home, Linden, Texas","1411 Nelson StreetLinden, Texas 75563Phone: 903-756-7531"
"Hillcrest Funeral Home, Littlefield, Texas","1305 Phelps AvenueLittlefield, Texas 79339Phone: 806-385-0347"
"Mc Carty Funeral Home, Littlefield, Texas","1303 Griffin StreetLittlefield, Texas 79339Phone: 806-385-4022"
"De Leon Funeral Home, Lockhart, Texas","110 E Cedar StreetLockhart, Texas 78644Phone: 512-376-6200"
"EEDS Funeral Home, Lockhart, Texas","408 S Main StreetLockhart, Texas 78644Phone: 512-398-2343"
"Mc Curdy Funeral Home, Lockhart, Texas","105 E Pecan StreetLockhart, Texas 78644Phone: 512-398-4791"
"Moore-Rose-White Funeral Home, Lockney, Texas","402 S Main StreetLockney, Texas 79241Phone: 806-652-2211"
"Bigham Mortuary, Longview, Texas","1007 Martin L King Jr BoulevardLongview, Texas 75602Phone: 903-758-5221"
"Citizens Funeral Home, Longview, Texas","117 S Harrison StreetLongview, Texas 75601Phone: 903-753-0221"
"Craig Funeral Home, Longview, Texas","2001 S Green StreetLongview, Texas 75602Phone: 903-757-3037"
"East Texas Funeral Home, Longview, Texas","412 N High StreetLongview, Texas 75601Phone: 903-757-8898"
"Lakeview Funeral Home, Longview, Texas","5000 W Harrison RdLongview, Texas 75604Phone: (903) 759-9493"
"Memory Park Cemetery, Longview, Texas","2823 E Marshall AvenueLongview, Texas 75601Phone: 903-759-9493"
"Rader Funeral Home, Longview, Texas","1617 Judson RoadLongview, Texas 75601Phone: 903-753-3373"
"Stanmore Funeral Home, Longview, Texas","1105 Martin Luther King BoulevardLongview, Texas 75602Phone: 903-236-3755"
"Welch Funeral Home Inc, Longview, Texas","4619 Judson RoadLongview, Texas 75605Phone: 903-663-3737"
"Adams Funeral Home, Lorenzo, Texas","415 Harrison StreetLorenzo, Texas 79343Phone: 806-634-5551"
"Agape Funeral Chapel Inc, Lubbock, Texas","6625 19th StreetLubbock, Texas 79407Phone: 806-722-2442"
"Calvillo Funeral Home Inc, Lubbock, Texas","206 E 19th StreetLubbock, Texas 79403Phone: 806-765-5555"
"Combest Family Funeral Homes, Lubbock, Texas","2210 BroadwayLubbock, Texas 79403Phone: (806) 749-4483"
"DFS Memorials - Lubbock, Lubbock, Texas","2210 BroadwayLubbock, Texas 79401Phone: (806) 224-1737"
"Franklin-Bartley Funeral Home, Lubbock, Texas","4444 S Loop 289Lubbock, Texas 79414Phone: 806-799-3666"
"Griffin Mortuary, Lubbock, Texas","1715 E BroadwayLubbock, Texas 79403Phone: 806-744-9000"
"Guajardo Funeral Chapels, Lubbock, Texas","407 N University AvenueLubbock, Texas 79415Phone: 806-744-8942"
"Head & Duarte Funeral Home, Lubbock, Texas","1402 Houston StreetLubbock, Texas 79415Phone: 806-894-6175"
"Lake Ridge Chapel & Memorial, Lubbock, Texas","6025 82nd StreetLubbock, Texas 79424Phone: 806-698-8085"
"Ossie Curry Funeral Home, Lubbock, Texas","1702 Idalou RoadLubbock, Texas 79403Phone: 806-765-6711"
"Rest Haven Memorial Park, Lubbock, Texas","5740 W 19th StreetLubbock, Texas 79407Phone: 806-791-6202"
"Resthaven Memorial Funeral Home, Lubbock, Texas","5740 W 19th StLubbock, Texas 79407Phone: (806) 791-6200"
"RIX Funeral Directors, Lubbock, Texas","1901 BroadwayLubbock, Texas 79401Phone: 806-763-4333"
"Sanders Funeral Home, Lubbock, Texas","1420 Main StreetLubbock, Texas 79401Phone: 806-763-6433"
"White Funeral Home, Lubbock, Texas","2210 BroadwayLubbock, Texas 79401Phone: 806-749-4483"
"Gipson Funeral Home, Lufkin, Texas","1515 South ChestnutLufkin, Texas 75901Phone: (936) 634-4411"
"Oakly-Metcalf Funeral Home, Lufkin, Texas","412 E Shepherd AvenueLufkin, Texas 75901Phone: 936-639-4219"
"Kelley Memorial Funeral Home, Luling, Texas","315 Lamar StreetLuling, Texas 78648Phone: 830-875-5751"
"O'Bannon's Funeral Home, Luling, Texas","210 S Laurel AvenueLuling, Texas 78648Phone: 830-875-5713"
"Hurley Funeral Home, Lytle, Texas","14822 Main StreetLytle, Texas 78052Phone: 830-709-0698"
"Eubank Cedar Creek Funeral Home, Mabank, Texas","601 South 3rd StreetMabank, Texas 75147Phone: (903) 887-3111"
"Granite Creations, Madisonville, Texas","301 S Madison StMadisonville, Texas 77864Phone: (936) 348-6333"
"J M Day Funeral Home, Madisonville, Texas","514 E Main StreetMadisonville, Texas 77864Phone: 936-348-2621"
"Madisonville Funeral Home, Madisonville, Texas","1511 E Main StreetMadisonville, Texas 77864Phone: 936-348-2131"
"Klein Funeral Homes & Memorial, Magnolia, Texas","14711 Fm 1488 RoadMagnolia, Texas 77354Phone: 281-252-3428"
"Magnolia Funeral Home Cemetery, Magnolia, Texas","811 Magnolia BoulevardMagnolia, Texas 77355Phone: 281-356-3363"
"Cain Browns Memorial Funeral, Malakoff, Texas","1119 W Royall BoulevardMalakoff, Texas 75148Phone: 903-489-4120"
"Tomlinson Funeral Home Inc, Malakoff, Texas","403 E Royall BoulevardMalakoff, Texas 75148Phone: 903-489-1500"
"Skyvue Memorial Gardens, Mansfield, Texas","7220 Highway 1187Mansfield, Texas 76063Phone: 817-478-6955"
"Clements-Wilcox Funeral Home, Marble Falls, Texas","1805 Us Highway 281Marble Falls, Texas 78654Phone: 830-693-4373"
"Edgar Funeral Home, Marble Falls, Texas","2105 Us Highway 281Marble Falls, Texas 78654Phone: 830-693-5808"
"Adams Funeral Home, Marlin, Texas","129 Coleman StreetMarlin, Texas 76661Phone: 254-803-3526"
"Dorsey-Keatts Funeral Home, Marlin, Texas","907 Live Oak StreetMarlin, Texas 76661Phone: 254-803-2586"
"Hayward Stanmore Funeral Home, Marshall, Texas","501 E Austin StreetMarshall, Texas 75670Phone: 903-938-4622"
"Lewis Funeral Home, Marshall, Texas","508 E Bowie StreetMarshall, Texas 75670Phone: 903-935-5285"
"Patricia Downs Funeral Home, Marshall, Texas","4608 Elysian Fields RoadMarshall, Texas 75672Phone: 903-927-1700"
"Peoples Funeral Home, Marshall, Texas","1301 W Grand AvenueMarshall, Texas 75670Phone: 903-935-3513"
"Rambo Funeral Home, Marshall, Texas","622 S Carter StreetMarshall, Texas 75670Phone: 903-935-2185"
"Sullivan-Heaster Funeral Home, Marshall, Texas","100 E Travis StreetMarshall, Texas 75670Phone: 903-938-7777"
"Littlepage Funeral Home, Mart, Texas","711 E Texas AvenueMart, Texas 76664Phone: 254-876-2511"
"Shaffer-Nichols Funeral Home, Mc Camey, Texas","103 N BurlesonMc Camey, Texas 79752Phone: 432-652-3636"
"Cole Funeral Home, Mc Gregor, Texas","1113 W 5th StreetMc Gregor, Texas 76657Phone: 254-840-2880"
"Ceballos Funeral Home Inc, Mcallen, Texas","1023 N 23rd StMcAllen, Texas 78501Phone: (956) 682-3431"
"Celestial Discount Caskets, Mcallen, Texas","6304 N 10th StreetMcAllen, Texas 78504Phone: 956-386-0420"
"Kreidler Memorial Chapel, Mcallen, Texas","4000 N Taylor RoadMcAllen, Texas 78504Phone: 956-631-1171"
"Rivera Funeral Homes, Mcallen, Texas","1901 Pecan BoulevardMcAllen, Texas 78501Phone: 956-686-2224"
"Cole Funeral Home Inc, Mcgregor, Texas","1113 W 5th StMcGregor, Texas 76657Phone: (254) 840-2880"
"Bailey Ware Funeral Home, Mclean, Texas","1001 N Main StreetMcLean, Texas 79057Phone: 806-779-2424"
"Hughs Funeral Home, Memphis, Texas","514 N 10th StreetMemphis, Texas 79245Phone: 806-259-3535"
"Robertson Funeral Directors, Memphis, Texas","1644 N 18th StreetMemphis, Texas 79245Phone: 806-259-2535"
"Heritage Funeral Homes, Menard, Texas","905 Bevans StreetMenard, Texas 76859Phone: 325-396-4595"
"Garcia & Trevino Funeral Home, Mercedes, Texas","439 S Vermont AvenueMercedes, Texas 78570Phone: 956-565-2261"
"Rudy Garza Funeral Home, Mercedes, Texas","236 S Ohio StreetMercedes, Texas 78570Phone: 956-565-1175"
"Lawson Funeral Home, Meridian, Texas","803 N MainMeridian, Texas 76665Phone: 254-435-2792"
"Starbuck Funeral Home, Merkel, Texas","201 Edwards StreetMerkel, Texas 79536Phone: (325) 928-4711"
"Anderson-Clayton BROS Funeral, Mesquite, Texas","1111 Military ParkwayMesquite, Texas 75149Phone: 972-285-5489"
"Caskets & More, Mesquite, Texas","721 Gross RoadMesquite, Texas 75149Phone: 972-285-8052"
"Family Funeral Care, Mesquite, Texas","2828 N Galloway AvenueMesquite, Texas 75150Phone: 972-686-2281"
"Blair-Stubbs Funeral Home, Mexia, Texas","605 S McKinney StreetMexia, Texas 76667Phone: 254-562-2131"
"Clark Manor Memorial Chapel, Mexia, Texas","315 S Highway 14Mexia, Texas 76667Phone: 254-562-2878"
"Pearly Gates Funeral Home, Mexia, Texas","827 N Highway 171Mexia, Texas 76667Phone: 254-562-2212"
"Ellis Funeral Home, Midland, Texas","801 Andrews HighwayMidland, Texas 79701Phone: 432-683-5555"
"Jackie Warren Funeral Home, Midland, Texas","702 S Terrell StreetMidland, Texas 79701Phone: 432-683-8229"
"Nalley-Pickle & Welch Funeral, Midland, Texas","3800 N Big Spring StreetMidland, Texas 79705Phone: 432-550-5800"
"Pipkin Funeral Home, Midland, Texas","2508 N Big Spring StreetMidland, Texas 79705Phone: 432-682-3700"
"Resthaven Memorial Park Inc, Midland, Texas","4616 N Big Spring StreetMidland, Texas 79705Phone: 432-684-5462"
"Sanchez Mortician Service, Midland, Texas","1308 S Midkiff RoadMidland, Texas 79701Phone: 432-682-7310"
"Midlothian Funeral Home, Midlothian, Texas","200 E Avenue EastMidlothian, Texas 76065Phone: 972-723-9884"
"Beaty Funeral Home, Mineola, Texas","5396 S State Highway 37Mineola, Texas 75773Phone: 903-569-2611"
"Baum-Carlock-Bumgardner Home, Mineral Wells, Texas","302 W Hubbard StreetMineral Wells, Texas 76067Phone: 940-325-4422"
